0,1541997847,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
0,1541997847,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
0,1541997847,3f6c1609d992,scih-machine_mongodb_1,0.63%,92.27MiB,3.607GiB,2.50%
0,1541997847,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
1,1541997848,b2c79388a6a1,scih-machine_gps-service_1,0.08%,88.11MiB,3.607GiB,2.39%
1,1541997848,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
1,1541997848,3f6c1609d992,scih-machine_mongodb_1,0.30%,92.27MiB,3.607GiB,2.50%
1,1541997848,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
2,1541997848,b2c79388a6a1,scih-machine_gps-service_1,0.08%,88.11MiB,3.607GiB,2.39%
2,1541997848,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
2,1541997848,3f6c1609d992,scih-machine_mongodb_1,0.30%,92.27MiB,3.607GiB,2.50%
2,1541997848,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
3,1541997848,b2c79388a6a1,scih-machine_gps-service_1,0.08%,88.11MiB,3.607GiB,2.39%
3,1541997848,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
3,1541997848,3f6c1609d992,scih-machine_mongodb_1,0.30%,92.27MiB,3.607GiB,2.50%
3,1541997848,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
4,1541997848,b2c79388a6a1,scih-machine_gps-service_1,0.08%,88.11MiB,3.607GiB,2.39%
4,1541997848,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
4,1541997848,3f6c1609d992,scih-machine_mongodb_1,0.30%,92.27MiB,3.607GiB,2.50%
4,1541997848,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
5,1541997848,b2c79388a6a1,scih-machine_gps-service_1,0.08%,88.11MiB,3.607GiB,2.39%
5,1541997848,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
5,1541997848,3f6c1609d992,scih-machine_mongodb_1,0.30%,92.27MiB,3.607GiB,2.50%
5,1541997848,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
6,1541997849,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
6,1541997849,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
6,1541997849,3f6c1609d992,scih-machine_mongodb_1,0.29%,92.27MiB,3.607GiB,2.50%
6,1541997849,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
7,1541997849,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
7,1541997849,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
7,1541997849,3f6c1609d992,scih-machine_mongodb_1,0.29%,92.27MiB,3.607GiB,2.50%
7,1541997849,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
8,1541997849,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
8,1541997849,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
8,1541997849,3f6c1609d992,scih-machine_mongodb_1,0.29%,92.27MiB,3.607GiB,2.50%
8,1541997849,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
9,1541997849,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
9,1541997849,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
9,1541997849,3f6c1609d992,scih-machine_mongodb_1,0.29%,92.27MiB,3.607GiB,2.50%
9,1541997849,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
10,1541997849,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
10,1541997849,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
10,1541997849,3f6c1609d992,scih-machine_mongodb_1,0.29%,92.27MiB,3.607GiB,2.50%
10,1541997849,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
11,1541997850,b2c79388a6a1,scih-machine_gps-service_1,0.01%,88.11MiB,3.607GiB,2.39%
11,1541997850,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
11,1541997850,3f6c1609d992,scih-machine_mongodb_1,0.28%,92.27MiB,3.607GiB,2.50%
11,1541997850,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
12,1541997850,b2c79388a6a1,scih-machine_gps-service_1,0.01%,88.11MiB,3.607GiB,2.39%
12,1541997850,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
12,1541997850,3f6c1609d992,scih-machine_mongodb_1,0.28%,92.27MiB,3.607GiB,2.50%
12,1541997850,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
13,1541997850,b2c79388a6a1,scih-machine_gps-service_1,0.01%,88.11MiB,3.607GiB,2.39%
13,1541997850,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
13,1541997850,3f6c1609d992,scih-machine_mongodb_1,0.28%,92.27MiB,3.607GiB,2.50%
13,1541997850,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
14,1541997850,b2c79388a6a1,scih-machine_gps-service_1,0.01%,88.11MiB,3.607GiB,2.39%
14,1541997850,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
14,1541997850,3f6c1609d992,scih-machine_mongodb_1,0.28%,92.27MiB,3.607GiB,2.50%
14,1541997850,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
15,1541997851,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
15,1541997851,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
15,1541997851,3f6c1609d992,scih-machine_mongodb_1,0.27%,92.27MiB,3.607GiB,2.50%
15,1541997851,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
16,1541997851,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
16,1541997851,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
16,1541997851,3f6c1609d992,scih-machine_mongodb_1,0.27%,92.27MiB,3.607GiB,2.50%
16,1541997851,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
17,1541997851,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
17,1541997851,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
17,1541997851,3f6c1609d992,scih-machine_mongodb_1,0.27%,92.27MiB,3.607GiB,2.50%
17,1541997851,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
18,1541997851,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
18,1541997851,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
18,1541997851,3f6c1609d992,scih-machine_mongodb_1,0.27%,92.27MiB,3.607GiB,2.50%
18,1541997851,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
19,1541997851,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
19,1541997851,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
19,1541997851,3f6c1609d992,scih-machine_mongodb_1,0.28%,92.27MiB,3.607GiB,2.50%
19,1541997851,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
20,1541997852,b2c79388a6a1,scih-machine_gps-service_1,0.00%,88.11MiB,3.607GiB,2.39%
20,1541997852,d86df3a550c5,scih-machine_api-gateway_1,0.00%,85.06MiB,3.607GiB,2.30%
20,1541997852,3f6c1609d992,scih-machine_mongodb_1,0.26%,92.27MiB,3.607GiB,2.50%
20,1541997852,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
